Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson2	Vocabulary	1.4.tip	Def			[MẸO] "백화(百貨)" = trăm loại hàng + "점(店)" = cửa hàng → bách hoá!		
Lesson2	Vocabulary	1.5	Exam	약국	yak-kkuk	Hiệu thuốc	https://luandai123.github.io/THTH/L2Vo1.5.mp3	https://luandai123.github.io/THTH/L2Vo1.5.png
Lesson2	Vocabulary	1.5.ex	Exam	여기는 약국입니다.	yo-gi-nưn yak-kku-gim-ni-ta.	Đây là hiệu thuốc.	https://luandai123.github.io/THTH/L2Vo1.5.ex.mp3	
Lesson2	Vocabulary	1.5.tip	Def			[MẸO] "약(藥)" = thuốc + "국(局)" = cục/tiệm → tiệm thuốc = hiệu thuốc!		
Lesson2	Vocabulary	1.6	Exam	가게	ga-gê	Cửa hàng, cửa tiệm	https://luandai123.github.io/THTH/L2Vo1.6.mp3	https://luandai123.github.io/THTH/L2Vo1.6.png
Lesson2	Vocabulary	1.6.ex	Exam	저기에 가게가 있습니다.	cho-gi-ê ga-gê-ga it-ssưm-ni-ta.	Ở kia có một cửa hàng.	https://luandai123.github.io/THTH/L2Vo1.6.ex.mp3	
Lesson2	Vocabulary	1.6.tip	Def			[MẸO] "가게" là từ thuần Hàn, không có gốc Hán — học thuộc trực tiếp!		
Lesson2	Vocabulary	1.7	Exam	사무실	sa-mu-sil	Văn phòng	https://luandai123.github.io/THTH/L2Vo1.7.mp3	https://luandai123.github.io/THTH/L2Vo1.7.png
Lesson2	Vocabulary	1.7.ex	Exam	여기는 사무실입니다.	yo-gi-nưn sa-mu-si-rim-ni-ta.	Đây là văn phòng.	https://luandai123.github.io/THTH/L2Vo1.7.ex.mp3	
Lesson2	Vocabulary	1.7.tip	Def			[MẸO] "사무(事務)" = sự vụ (công việc) + "실(室)" = phòng → phòng làm việc!		
Lesson2	Vocabulary	1.8	Exam	병원	pyong-uôn	Bệnh viện	https://luandai123.github.io/THTH/L2Vo1.8.mp3	https://luandai123.github.io/THTH/L2Vo1.8.png
Lesson2	Vocabulary	1.8.ex	Exam	저기는 병원입니다.	cho-gi-nưn pyong-uô-nim-ni-ta.	Kia là bệnh viện.	https://luandai123.github.io/THTH/L2Vo1.8.ex.mp3	
Lesson2	Vocabulary	1.8.tip	Def			[MẸO] "병(病)" = bệnh + "원(院)" = viện → bệnh viện. Y hệt tiếng Việt!		
Lesson2	Vocabulary	1.9	Exam	회사	huê-sa	Công ty	https://luandai123.github.io/THTH/L2Vo1.9.mp3	https://luandai123.github.io/THTH/L2Vo1.9.png
Lesson2	Vocabulary	1.9.ex	Exam	여기는 베트남 회사입니다.	yo-gi-nưn pê-thư-nam huê-sa-im-ni-ta.	Đây là công ty Việt Nam.	https://luandai123.github.io/THTH/L2Vo1.9.ex.mp3	
Lesson2	Vocabulary	1.9.tip	Def			[MẸO] "회사(會社)" = hội xã → công ty. Ghép với 원 thành 회사원 (nhân viên)!		
Lesson2	Vocabulary	2	Struc	Trang thiết bị trường học (학교 시설)				
Lesson2	Vocabulary	2.1	Exam	강의실	gang-ưi-sil	Giảng đường, phòng học	https://luandai123.github.io/THTH/L2Vo2.1.mp3	https://luandai123.github.io/THTH/L2Vo2.1.png
Lesson2	Vocabulary	2.1.ex	Exam	학교에 강의실이 있습니다.	hak-kkyô-ê gang-ưi-si-ri it-ssưm-ni-ta.	Trong trường có giảng đường.	https://luandai123.github.io/THTH/L2Vo2.1.ex.mp3	
Lesson2	Vocabulary	2.1.tip	Def			[MẸO] "강의(講義)" = giảng nghĩa (bài giảng) + "실(室)" = phòng → phòng giảng bài!		
Lesson2	Vocabulary	2.2	Exam	교실	gyô-sil	Phòng học	https://luandai123.github.io/THTH/L2Vo2.2.mp3	https://luandai123.github.io/THTH/L2Vo2.2.png
Lesson2	Vocabulary	2.2.ex	Exam	교실에 컴퓨터가 있습니다.	gyô-si-rê khom-phyu-tho-ga it-ssưm-ni-ta.	Trong phòng học có máy vi tính.	https://luandai123.github.io/THTH/L2Vo2.2.ex.mp3	
Lesson2	Vocabulary	2.2.tip	Def			[MẸO] "교(敎)" = dạy + "실(室)" = phòng → phòng dạy học = phòng học!		
Lesson2	Vocabulary	2.3	Exam	화장실	hoa-chang-sil	Phòng vệ sinh	https://luandai123.github.io/THTH/L2Vo2.3.mp3	https://luandai123.github.io/THTH/L2Vo2.3.png
Lesson2	Vocabulary	2.3.ex	Exam	여기는 화장실입니다.	yo-gi-nưn hoa-chang-si-rim-ni-ta.	Đây là phòng vệ sinh.	https://luandai123.github.io/THTH/L2Vo2.3.ex.mp3	
Lesson2	Vocabulary	2.3.tip	Def			[MẸO] "화장(化粧)" = trang điểm + "실(室)" = phòng → phòng trang điểm, dùng để chỉ nhà vệ sinh!		
Lesson2	Vocabulary	2.4	Exam	휴게실	hyu-gê-sil	Phòng nghỉ	https://luandai123.github.io/THTH/L2Vo2.4.mp3	https://luandai123.github.io/THTH/L2Vo2.4.png
Lesson2	Vocabulary	2.4.ex	Exam	저기는 휴게실입니다.	cho-gi-nưn hyu-gê-si-rim-ni-ta.	Kia là phòng nghỉ.	https://luandai123.github.io/THTH/L2Vo2.4.ex.mp3	
Lesson2	Vocabulary	2.4.tip	Def			[MẸO] "휴게(休憩)" = nghỉ ngơi + "실(室)" = phòng → phòng nghỉ ngơi!		
Lesson2	Vocabulary	2.5	Exam	랩실	rêp-sil	Phòng lab (thực hành)	https://luandai123.github.io/THTH/L2Vo2.5.mp3	https://luandai123.github.io/THTH/L2Vo2.5.png
Lesson2	Vocabulary	2.5.ex	Exam	랩실에 컴퓨터가 많이 있습니다.	rêp-ssi-rê khom-phyu-tho-ga ma-ni it-ssưm-ni-ta.	Trong phòng lab có nhiều máy vi tính.	https://luandai123.github.io/THTH/L2Vo2.5.ex.mp3	
Lesson2	Vocabulary	2.5.tip	Def			[MẸO] "랩" phiên âm từ "lab" (tiếng Anh) + "실(室)" = phòng → phòng lab!		
Lesson2	Vocabulary	2.6	Exam	동아리방	tông-a-ri-pang	Phòng sinh hoạt câu lạc bộ	https://luandai123.github.io/THTH/L2Vo2.6.mp3	https://luandai123.github.io/THTH/L2Vo2.6.png
Lesson2	Vocabulary	2.6.ex	Exam	학교에 동아리방이 있습니다.	hak-kkyô-ê tông-a-ri-pang-i it-ssưm-ni-ta.	Trong trường có phòng câu lạc bộ.	https://luandai123.github.io/THTH/L2Vo2.6.ex.mp3	
Lesson2	Vocabulary	2.6.tip	Def			[MẸO] "동아리" = câu lạc bộ (từ thuần Hàn) + "방(房)" = phòng!		
Lesson2	Vocabulary	2.7	Exam	체육관	truê-yuk-kkoan	Nhà thi đấu thể thao	https://luandai123.github.io/THTH/L2Vo2.7.mp3	https://luandai123.github.io/THTH/L2Vo2.7.png
Lesson2	Vocabulary	2.7.ex	Exam	학교에 체육관이 있습니다.	hak-kkyô-ê truê-yuk-kkoa-ni it-ssưm-ni-ta.	Trong trường có nhà thi đấu.	https://luandai123.github.io/THTH/L2Vo2.7.ex.mp3	
Lesson2	Vocabulary	2.7.tip	Def			[MẸO] "체육(體育)" = thể dục + "관(館)" = quán/nhà → nhà thể dục thể thao!		
Lesson2	Vocabulary	2.8	Exam	강당	gang-tang	Giảng đường lớn, hội trường	https://luandai123.github.io/THTH/L2Vo2.8.mp3	https://luandai123.github.io/THTH/L2Vo2.8.png
Lesson2	Vocabulary	2.8.ex	Exam	강당에 학생이 많이 있습니다.	gang-tang-ê hak-ssê-ngi ma-ni it-ssưm-ni-ta.	Trong hội trường có nhiều học sinh.	https://luandai123.github.io/THTH/L2Vo2.8.ex.mp3	
Lesson2	Vocabulary	2.8.tip	Def			[MẸO] "강당(講堂)" = giảng đường (Hán-Việt). Đọc là nhớ ngay!		
Lesson2	Vocabulary	2.9	Exam	학생식당	hak-ssêng-sik-ttang	Nhà ăn học sinh (căn tin)	https://luandai123.github.io/THTH/L2Vo2.9.mp3	https://luandai123.github.io/THTH/L2Vo2.9.png
Lesson2	Vocabulary	2.9.ex	Exam	학생식당에서 밥을 먹습니다.	hak-ssêng-sik-ttang-ê-so pa-pưl mok-ssưm-ni-ta.	Ăn cơm ở căn tin học sinh.	https://luandai123.github.io/THTH/L2Vo2.9.ex.mp3	
Lesson2	Vocabulary	2.9.tip	Def			[MẸO] "학생(學生)" + "식당(食堂)" = nhà ăn → nhà ăn dành cho học sinh = căn tin!		
Lesson2	Vocabulary	2.10	Exam	세미나실	sê-mi-na-sil	Phòng hội thảo	https://luandai123.github.io/THTH/L2Vo2.10.mp3	https://luandai123.github.io/THTH/L2Vo2.10.png
Lesson2	Vocabulary	2.10.ex	Exam	세미나실에서 회의를 합니다.	sê-mi-na-si-rê-so huê-ưi-rưl ham-ni-ta.	Họp ở phòng hội thảo.	https://luandai123.github.io/THTH/L2Vo2.10.ex.mp3	
Lesson2	Vocabulary	2.10.tip	Def			[MẸO] "세미나" phiên âm từ "seminar" (tiếng Anh) + "실(室)" = phòng!		
Lesson2	Vocabulary	2.11	Exam	서점	so-chom	Hiệu sách	https://luandai123.github.io/THTH/L2Vo2.11.mp3	https://luandai123.github.io/THTH/L2Vo2.11.png
Lesson2	Vocabulary	2.11.ex	Exam	학교 앞에 서점이 있습니다.	hak-kkyô a-phê so-cho-mi it-ssưm-ni-ta.	Trước trường có hiệu sách.	https://luandai123.github.io/THTH/L2Vo2.11.ex.mp3	
Lesson2	Vocabulary	2.11.tip	Def			[MẸO] "서(書)" = sách + "점(店)" = cửa hàng → cửa hàng sách = hiệu sách!		
Lesson2	Vocabulary	3	Struc	Đồ vật trong phòng học (교실 물건)				
Lesson2	Vocabulary	3.1	Exam	책상	trêk-ssang	Cái bàn	https://luandai123.github.io/THTH/L2Vo3.1.mp3	https://luandai123.github.io/THTH/L2Vo3.1.png
Lesson2	Vocabulary	3.1.ex	Exam	이것은 책상입니다.	i-go-sưn trêk-ssang-im-ni-ta.	Cái này là cái bàn.	https://luandai123.github.io/THTH/L2Vo3.1.ex.mp3	
Lesson2	Vocabulary	3.1.tip	Def			[MẸO] "책(冊)" = sách + "상(床)" = bàn/giường → bàn để sách = cái bàn học!		
Lesson2	Vocabulary	3.2	Exam	의자	ưi-cha	Cái ghế	https://luandai123.github.io/THTH/L2Vo3.2.mp3	https://luandai123.github.io/THTH/L2Vo3.2.png
Lesson2	Vocabulary	3.2.ex	Exam	교실에 의자가 있습니다.	gyô-si-rê ưi-cha-ga it-ssưm-ni-ta.	Trong phòng học có ghế.	https://luandai123.github.io/THTH/L2Vo3.2.ex.mp3	
Lesson2	Vocabulary	3.2.tip	Def			[MẸO] "의자(椅子)" = ỷ tử (Hán-Việt) → cái ghế. Đọc gần giống!		
Lesson2	Vocabulary	3.3	Exam	칠판	trhil-phan	Bảng	https://luandai123.github.io/THTH/L2Vo3.3.mp3	https://luandai123.github.io/THTH/L2Vo3.3.png
Lesson2	Vocabulary	3.3.ex	Exam	교실에 칠판이 있습니다.	gyô-si-rê trhil-pha-ni it-ssưm-ni-ta.	Trong phòng học có bảng.	https://luandai123.github.io/THTH/L2Vo3.3.ex.mp3	
Lesson2	Vocabulary	3.3.tip	Def			[MẸO] "칠(漆)" = sơn + "판(板)" = tấm → tấm ván sơn đen = bảng viết!		
Lesson2	Vocabulary	3.4	Exam	문	mun	Cửa	https://luandai123.github.io/THTH/L2Vo3.4.mp3	https://luandai123.github.io/THTH/L2Vo3.4.png
Lesson2	Vocabulary	3.4.ex	Exam	저것은 문입니다.	cho-go-sưn mu-nim-ni-ta.	Cái kia là cái cửa.	https://luandai123.github.io/THTH/L2Vo3.4.ex.mp3	
Lesson2	Vocabulary	3.4.tip	Def			[MẸO] "문(門)" = môn (Hán-Việt) → cửa. Một âm tiết, cực dễ nhớ!		
Lesson2	Vocabulary	3.5	Exam	시계	si-gyê	Đồng hồ	https://luandai123.github.io/THTH/L2Vo3.5.mp3	https://luandai123.github.io/THTH/L2Vo3.5.png
Lesson2	Vocabulary	3.5.ex	Exam	저것은 시계입니다.	cho-go-sưn si-gyê-im-ni-ta.	Cái kia là đồng hồ.	https://luandai123.github.io/THTH/L2Vo3.5.ex.mp3	
Lesson2	Vocabulary	3.5.tip	Def			[MẸO] "시(時)" = giờ + "계(計)" = đo/tính → dụng cụ đo giờ = đồng hồ!		
Lesson2	Vocabulary	3.6	Exam	가방	ga-pang	Cặp sách	https://luandai123.github.io/THTH/L2Vo3.6.mp3	https://luandai123.github.io/THTH/L2Vo3.6.png
Lesson2	Vocabulary	3.6.ex	Exam	이것은 가방입니다.	i-go-sưn ga-pang-im-ni-ta.	Cái này là cặp sách.	https://luandai123.github.io/THTH/L2Vo3.6.ex.mp3	
Lesson2	Vocabulary	3.6.tip	Def			[MẸO] "가방" phiên âm gốc Nhật (kaban) — học thuộc trực tiếp!		
Lesson2	Vocabulary	3.7	Exam	컴퓨터	khom-phyu-tho	Máy vi tính	https://luandai123.github.io/THTH/L2Vo3.7.mp3	https://luandai123.github.io/THTH/L2Vo3.7.png
Lesson2	Vocabulary	3.7.ex	Exam	교실에 컴퓨터가 있습니다.	gyô-si-rê khom-phyu-tho-ga it-ssưm-ni-ta.	Trong phòng học có máy vi tính.	https://luandai123.github.io/THTH/L2Vo3.7.ex.mp3	
Lesson2	Vocabulary	3.7.tip	Def			[MẸO] "컴퓨터" phiên âm từ "computer" — đọc gần giống tiếng Anh!		
Lesson2	Vocabulary	3.8	Exam	지우개	chi-u-gê	Cục tẩy	https://luandai123.github.io/THTH/L2Vo3.8.mp3	https://luandai123.github.io/THTH/L2Vo3.8.png
Lesson2	Vocabulary	3.8.ex	Exam	이것은 지우개입니다.	i-go-sưn chi-u-gê-im-ni-ta.	Cái này là cục tẩy.	https://luandai123.github.io/THTH/L2Vo3.8.ex.mp3	
Lesson2	Vocabulary	3.8.tip	Def			[MẸO] "지우다" = xoá/tẩy + "개" = dụng cụ → dụng cụ để tẩy = cục tẩy!		
Lesson2	Vocabulary	3.9	Exam	지도	chi-tô	Bản đồ	https://luandai123.github.io/THTH/L2Vo3.9.mp3	https://luandai123.github.io/THTH/L2Vo3.9.png
Lesson2	Vocabulary	3.9.ex	Exam	저것은 지도입니다.	cho-go-sưn chi-tô-im-ni-ta.	Cái kia là bản đồ.	https://luandai123.github.io/THTH/L2Vo3.9.ex.mp3	
Lesson2	Vocabulary	3.9.tip	Def			[MẸO] "지도(地圖)" = địa đồ (Hán-Việt) → bản đồ. Đọc gần giống!		
Lesson2	Vocabulary	3.10	Exam	펜	phên	Bút, viết	https://luandai123.github.io/THTH/L2Vo3.10.mp3	https://luandai123.github.io/THTH/L2Vo3.10.png
Lesson2	Vocabulary	3.10.ex	Exam	이것은 펜입니다.	i-go-sưn phê-nim-ni-ta.	Cái này là cây bút.	https://luandai123.github.io/THTH/L2Vo3.10.ex.mp3	
Lesson2	Vocabulary	3.10.tip	Def			[MẸO] "펜" phiên âm từ "pen" (tiếng Anh) — cực dễ nhớ!		
Lesson2	Vocabulary	3.11	Exam	필통	phil-thông	Hộp bút	https://luandai123.github.io/THTH/L2Vo3.11.mp3	https://luandai123.github.io/THTH/L2Vo3.11.png
Lesson2	Vocabulary	3.11.ex	Exam	가방에 필통이 있습니다.	ga-pang-ê phil-thông-i it-ssưm-ni-ta.	Trong cặp có hộp bút.	https://luandai123.github.io/THTH/L2Vo3.11.ex.mp3	
Lesson2	Vocabulary	3.11.tip	Def			[MẸO] "필(筆)" = bút + "통(筒)" = ống/hộp → ống đựng bút = hộp bút!		
Lesson2	Grammar	1	Struc	여기/거기/저기 — Đây / Đó / Kia (nơi chốn)				
Lesson2	Grammar	1	Def			Đại từ chỉ vị trí. '여기' chỉ vị trí gần người nói. '거기' chỉ vị trí gần người nghe. '저기' chỉ vị trí xa cả người nói lẫn người nghe.		
Lesson2	Grammar	1	Form			여기/거기/저기 + 는/이 + N입니다. Có thể đứng độc lập làm chủ ngữ câu.		
Lesson2	Grammar	1.1	Exam	여기는 도서관입니다.	yo-gi-nưn tô-so-goa-nim-ni-ta.	Đây là thư viện.	https://luandai123.github.io/THTH/L2Gr1.1.mp3	
Lesson2	Grammar	1.2	Exam	거기는 은행입니다.	ko-gi-nưn ưn-hêng-im-ni-ta.	Đó là ngân hàng.	https://luandai123.github.io/THTH/L2Gr1.2.mp3	
Lesson2	Grammar	1.3	Exam	저기는 은행입니다.	cho-gi-nưn ưn-hêng-im-ni-ta.	Kia là ngân hàng.	https://luandai123.github.io/THTH/L2Gr1.3.mp3	
Lesson2	Grammar	2	Struc	이것/그것/저것 — Cái này / Cái đó / Cái kia				
Lesson2	Grammar	2	Def			Đại từ chỉ đồ vật. '이것' chỉ vật gần người nói. '그것' chỉ vật gần người nghe. '저것' chỉ vật xa cả người nói lẫn người nghe.		
Lesson2	Grammar	2	Form			이것/그것/저것 + 은/는 + N입니다.		
Lesson2	Grammar	2.1	Exam	이것은 책입니다.	i-go-sưn trê-gim-ni-ta.	Cái này là quyển sách.	https://luandai123.github.io/THTH/L2Gr2.1.mp3	
Lesson2	Grammar	2.2	Exam	그것은 사전입니다.	kư-go-sưn sa-cho-nim-ni-ta.	Cái đó là quyển từ điển.	https://luandai123.github.io/THTH/L2Gr2.2.mp3	
Lesson2	Grammar	2.3	Exam	저것은 사전입니다.	cho-go-sưn sa-cho-nim-ni-ta.	Cái kia là quyển từ điển.	https://luandai123.github.io/THTH/L2Gr2.3.mp3	
Lesson2	Grammar	3	Struc	N + 이/가 — Trợ từ chủ ngữ				
Lesson2	Grammar	3	Def			Tiểu từ đứng sau danh từ làm chủ ngữ. '이' đi sau danh từ có patchim, '가' đi sau danh từ không có patchim. Thường kết hợp với 있다(có)/없다(không có).		
Lesson2	Grammar	3	Form			N có patchim + 이 있다/없다 | N không có patchim + 가 있다/없다. Kính ngữ: 있습니다/없습니다.		
Lesson2	Grammar	3.1	Exam	책이 있습니다.	trê-gi it-ssưm-ni-ta.	Có sách.	https://luandai123.github.io/THTH/L2Gr3.1.mp3	
Lesson2	Grammar	3.2	Exam	시계가 있습니다.	si-gyê-ga it-ssưm-ni-ta.	Có đồng hồ.	https://luandai123.github.io/THTH/L2Gr3.2.mp3	
Lesson2	Grammar	3.3	Exam	교실에 컴퓨터가 있습니까? — 아니요, 없습니다.	gyô-si-rê khom-phyu-tho-ga it-ssưm-ni-kka? a-ni-yô, op-ssưm-ni-ta.	Trong phòng học có máy vi tính không? — Không, không có.	https://luandai123.github.io/THTH/L2Gr3.3.mp3	
Lesson2	Grammar	4	Struc	N + 에 있습니다[없습니다] — Có/không có ở...				
Lesson2	Grammar	4	Def			'에' là tiểu từ chỉ vị trí (nơi tồn tại) của người hoặc vật, thường đi cùng với 있습니다(có)/없습니다(không có).		
Lesson2	Grammar	4	Form			Nơi chốn + 에 + N + 이/가 + 있습니다/없습니다.		
Lesson2	Grammar	4.1	Exam	학교에 도서관이 있습니다.	hak-kkyô-ê tô-so-goa-ni it-ssưm-ni-ta.	Trong trường có thư viện.	https://luandai123.github.io/THTH/L2Gr4.1.mp3	
Lesson2	Grammar	4.2	Exam	교실에 칠판이 있습니다.	gyô-si-rê trhil-pha-ni it-ssưm-ni-ta.	Trong phòng học có bảng.	https://luandai123.github.io/THTH/L2Gr4.2.mp3	
Lesson2	Grammar	4.3	Exam	백화점에 휴게실이 없습니다.	pê-koa-cho-mê hyu-gê-si-ri op-ssưm-ni-ta.	Trong trung tâm thương mại không có phòng nghỉ.	https://luandai123.github.io/THTH/L2Gr4.3.mp3	
Lesson2	Grammar	5	Struc	N + 이/가 아닙니다 — Không phải là N				
Lesson2	Grammar	5	Def			'아니다' có nghĩa là "không phải". Hình thức kính ngữ của '아니다' là '아닙니다'. Trước '아니다/아닙니다' thường có danh từ + 이/가.		
Lesson2	Grammar	5	Form			N (có patchim) + 이 아닙니다 | N (không patchim) + 가 아닙니다.		
Lesson2	Grammar	5.1	Exam	이것은 사전입니까? — 아니요, 사전이 아닙니다. 책입니다.	i-go-sưn sa-cho-nim-ni-kka? a-ni-yô, sa-cho-ni a-nim-ni-ta. trê-gim-ni-ta.	Cái này là từ điển phải không? — Không, không phải từ điển. Là quyển sách.	https://luandai123.github.io/THTH/L2Gr5.1.mp3	
Lesson2	Grammar	5.2	Exam	저기는 백화점입니까? — 아니요, 백화점이 아닙니다. 도서관입니다.	cho-gi-nưn pê-koa-cho-mim-ni-kka? a-ni-yô, pê-koa-cho-mi a-nim-ni-ta. tô-so-goa-nim-ni-ta.	Kia là trung tâm thương mại phải không? — Không, không phải. Là thư viện.	https://luandai123.github.io/THTH/L2Gr5.2.mp3	
Lesson2	Speaking	1	Struc	Hội thoại 1 — Hỏi đáp về đồ vật				
Lesson2	Speaking	1.1	Exam	A: 이것은 무엇입니까?	A: i-go-sưn mu-o-sim-ni-kka?	A: Cái này là gì?	https://luandai123.github.io/THTH/L2Sp1.1.mp3	
Lesson2	Speaking	1.2	Exam	B: 한국어 책입니다.	B: han-gu-go trê-gim-ni-ta.	B: Là quyển sách tiếng Hàn.	https://luandai123.github.io/THTH/L2Sp1.2.mp3	
Lesson2	Speaking	1.3	Exam	A: 저것은 시계입니까?	A: cho-go-sưn si-gyê-im-ni-kka?	A: Cái kia là đồng hồ phải không?	https://luandai123.github.io/THTH/L2Sp1.3.mp3	
Lesson2	Speaking	1.4	Exam	B: 아니요, 시계가 아닙니다. 휴대전화입니다.	B: a-ni-yô, si-gyê-ga a-nim-ni-ta. hyu-tê-cho-noa-im-ni-ta.	B: Không, không phải đồng hồ. Là điện thoại di động.	https://luandai123.github.io/THTH/L2Sp1.4.mp3	
Lesson2	Speaking	2	Struc	Hội thoại 2 — Min Jun & Hiền (민준 & 히엔)				
Lesson2	Speaking	2.1	Exam	히엔: 저것은 텔레비전입니까?	hi-ên: cho-go-sưn thêl-rê-pi-cho-nim-ni-kka?	Hiền: Cái kia là tivi phải không?	https://luandai123.github.io/THTH/L2Sp2.1.mp3	
Lesson2	Speaking	2.2	Exam	민준: 아니요, 텔레비전이 아닙니다. 컴퓨터입니다.	min-chun: a-ni-yô, thêl-rê-pi-cho-ni a-nim-ni-ta. khom-phyu-tho-im-ni-ta.	Min Jun: Không, không phải tivi. Là máy vi tính.	https://luandai123.github.io/THTH/L2Sp2.2.mp3	
Lesson2	Speaking	2.3	Exam	히엔: 이것은 무엇입니까?	hi-ên: i-go-sưn mu-o-sim-ni-kka?	Hiền: Cái này là gì?	https://luandai123.github.io/THTH/L2Sp2.3.mp3	
Lesson2	Speaking	2.4	Exam	민준: 가방입니다.	min-chun: ga-pang-im-ni-ta.	Min Jun: Là cái cặp.	https://luandai123.github.io/THTH/L2Sp2.4.mp3	
Lesson2	Pronunciation	1	Struc	경음화 — Âm hoá thành âm căng (âm bật)				
Lesson2	Pronunciation	1	Def			Khi âm tiết trước kết thúc bằng patchim ㄱ, ㄷ, ㅂ thì phụ âm đầu ㄱ, ㄷ, ㅂ, ㅅ, ㅈ của âm tiết sau bị biến âm thành âm căng ㄲ, ㄸ, ㅃ, ㅆ, ㅉ khi phát âm.		
Lesson2	Pronunciation	1	Form			Patchim ㄱ/ㄷ/ㅂ + ㄱ/ㄷ/ㅂ/ㅅ/ㅈ → đọc thành ㄲ/ㄸ/ㅃ/ㅆ/ㅉ.		
Lesson2	Pronunciation	1.1	Exam	책상	trêk-ssang	cái bàn → đọc căng [책쌍]	https://luandai123.github.io/THTH/L2Pr1.1.mp3	
Lesson2	Pronunciation	1.2	Exam	식당	sik-ttang	nhà ăn → đọc căng [식땅]	https://luandai123.github.io/THTH/L2Pr1.2.mp3	
Lesson2	Pronunciation	1.3	Exam	랩실	rêp-ssil	phòng lab → đọc căng [랩씰]	https://luandai123.github.io/THTH/L2Pr1.3.mp3	
Lesson3	Subject	0	Subj	일상생활 (Sinh hoạt hàng ngày)				
Lesson3	Vocabulary	1	Struc	Động từ (1) (동사 1)				
Lesson3	Vocabulary	1.1	Exam	운동하다	un-đông-ha-đa	Luyện tập thể thao	https://luandai123.github.io/THTH/L3Vo1.1.mp3	https://luandai123.github.io/THTH/L3Vo1.1.png
Lesson3	Vocabulary	1.1.ex	Exam	저는 매일 운동합니다.	cho-nưn mê-il un-đông-ham-ni-ta.	Tôi luyện tập thể thao mỗi ngày.	https://luandai123.github.io/THTH/L3Vo1.1.ex.mp3	
Lesson3	Vocabulary	1.1.tip	Def			[MẸO] "운동(運動)" = vận động + "하다" = làm → làm vận động = luyện tập thể thao!		
Lesson3	Vocabulary	1.2	Exam	좋아하다	chô-a-ha-đa	Thích	https://luandai123.github.io/THTH/L3Vo1.2.mp3	https://luandai123.github.io/THTH/L3Vo1.2.png
Lesson3	Vocabulary	1.2.ex	Exam	저는 영화를 좋아합니다.	cho-nưn yong-hoa-rưl chô-a-ham-ni-ta.	Tôi thích xem phim.	https://luandai123.github.io/THTH/L3Vo1.2.ex.mp3	
